gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_30245,15.678212,0.3861867,0.7637074,0.5056736,0.6130858,0.7805418
vnz_30250,47.913921,0.5006165,0.4268583,1.1727932,0.2408787,0.4420186
vnz_30255,13.650985,0.1775737,0.741555,0.2394612,0.810748,0.9041194
vnz_30260,14.767937,-0.3827687,0.8354795,-0.4581425,0.6468501,0.8012666
vnz_30265,44.905233,0.6815155,0.5596251,1.2178074,0.2232972,0.4180077
vnz_30270,19.565987,-0.4692593,0.7908407,-0.5933677,0.5529351,0.7341254
vnz_30275,28.420113,0.3236932,0.6674786,0.4849492,0.6277124,0.7903408
vnz_30280,16.464202,0.2011863,0.8175855,0.2460738,0.8056251,0.9008332
vnz_30285,16.596443,1.082867,0.7843523,1.3805876,0.1674058,0.3398403
vnz_30290,57.232039,0.6047366,0.6389652,0.9464311,0.3439288,0.5523395
vnz_30295,7.5663662,-0.2827079,0.9108342,-0.3103835,0.7562694,0.8706345
vnz_30300,9.7095287,-0.4353777,0.8105743,-0.5371226,0.591183,0.762503
vnz_30305,13.606414,0.3712097,0.8517815,0.4358039,0.662979,0.8096605
vnz_30310,0.2896353,0,1.6746897,0,1.00E+00,NA
vnz_30315,7.7222779,-0.2769667,1.0824622,-0.2558673,0.7980533,0.8967247
vnz_30320,2.5239567,-0.7701012,1.5291809,-0.5036037,0.6145399,NA
vnz_30325,26.061983,0.1215407,0.5316997,0.2285891,0.8191883,0.9086188
vnz_30330,93.383055,1.8628348,0.4022922,4.6305518,3.65E-06,3.56E-05
vnz_30335,48.40676,0.6744288,0.5404103,1.247994,0.2120333,0.4017765
vnz_30340,3.2077735,-1.5813428,1.6013254,-0.9875212,3.23E-01,NA
vnz_30345,24.76337,-0.6264898,0.5192016,-1.2066408,0.2275705,0.4249071
vnz_30350,37.827874,-0.3533702,0.4781551,-0.7390284,0.4598898,0.6647849
vnz_30355,95.628154,0.4604913,0.4536898,1.0149914,0.3101099,0.5156893
vnz_30360,29.652153,2.3873327,0.606582,3.935713,8.30E-05,0.0006197
vnz_30365,21.067724,5.9459014,1.0717333,5.5479301,2.89E-08,3.99E-07
vnz_30370,13.215103,6.3273749,1.2913435,4.8998386,9.59E-07,1.03E-05
vnz_30375,9.8819469,5.0514344,1.2198433,4.141052,3.46E-05,0.0002812
vnz_30380,12.030407,6.0439185,1.3072919,4.6232358,3.78E-06,3.67E-05
vnz_30385,4.6127352,0,1.6660217,0,1,1
vnz_30390,30.124742,0.3316901,0.6905433,0.4803321,0.6309913,0.7924841
vnz_30395,12.496361,0.8727305,0.7537408,1.1578655,0.2469189,0.4491757
vnz_30400,130.40439,1.6941369,0.3204297,5.2870776,1.24E-07,1.57E-06
vnz_30405,19.667599,1.6993625,0.6454984,2.6326364,0.0084725,0.0342195
vnz_30410,12.125254,0.7908067,0.7665893,1.0315911,0.3022637,0.507788
vnz_30415,19.585956,1.9143054,0.5967054,3.208125,0.001336,0.007324
vnz_30420,6.6294574,0.1767684,1.0607224,0.1666491,0.8676462,0.9401788
vnz_30425,2.5515266,1.0905022,1.4845299,0.7345774,0.4625969,NA
vnz_30430,11.305734,4.2719311,1.2925878,3.3049446,0.00095,0.0054702
vnz_30435,4.998548,0.6118415,1.04683,0.5844707,0.5589037,0.7386084
vnz_30440,33.745125,-1.6831852,1.1804217,-1.4259186,0.1538919,0.320645
vnz_30445,211.88851,4.4930475,0.4477475,10.034779,1.07E-23,1.07E-21
vnz_30450,164.91722,5.1374763,0.56458,9.0996422,9.06E-20,5.73E-18
vnz_30455,146.36158,4.2481622,0.4989422,8.5143369,1.68E-17,8.08E-16
vnz_30460,114.87981,4.155042,0.5423844,7.6606963,1.85E-14,6.14E-13
vnz_30470,1.5068808,-0.8190059,1.5318157,-0.5346635,0.5928826,NA
vnz_30475,1.4783545,-0.4698771,1.4818868,-0.3170803,0.7511827,NA
vnz_30480,1.5982358,-1.6419728,1.6382923,-1.0022465,0.3162245,NA
vnz_30485,5.5687268,-0.546563,0.9905956,-0.5517519,0.5811183,0.7544813
vnz_30490,2.4673956,-0.0231773,1.6099007,-0.0143967,0.9885135,NA
vnz_30495,77.705833,0.501207,0.4046272,1.2386882,0.215461,0.4070861
vnz_30500,3.1182105,-0.0256077,1.3319123,-0.0192263,0.9846606,NA
vnz_30505,3.6688402,-1.7104835,1.5567645,-1.0987426,0.2718803,NA
vnz_30510,2.7969732,-0.0554094,1.5736424,-0.0352109,0.9719115,NA
vnz_30515,8.6703099,0.5675261,0.9904243,0.5730131,0.5666358,0.7437032
vnz_30520,8.8771766,-0.138859,0.8967209,-0.1548519,0.8769381,0.9465601
vnz_30525,3.2415048,0.9413029,1.6183573,0.5816409,0.5608086,NA
vnz_30530,4.5516982,1.6512104,1.5275018,1.0809875,0.2797027,0.4845648
vnz_30535,7.1037388,2.12033,1.4701312,1.4422726,0.1492255,0.3128254
vnz_30540,11.145614,0.2697322,0.9500268,0.2839206,0.7764712,0.8843862
vnz_30545,1.3567533,0.8469218,1.7585876,0.4815921,6.30E-01,NA
vnz_30550,2.7260729,-0.0227626,1.4466135,-0.0157351,0.9874458,NA
vnz_30555,9.0968771,0.1777718,0.9810438,0.1812068,0.8562053,0.9335334
vnz_30560,4.3608953,-0.4724234,1.3865255,-0.3407247,0.7333109,0.8565166
vnz_30565,3.6262042,-2.0943377,1.4902051,-1.4054023,0.1599017,NA
vnz_30570,4.0523741,-1.5678851,1.5844825,-0.989525,0.3224063,0.5284053
vnz_30575,4.0635999,-0.9598015,1.6452018,-0.5833943,0.5596279,0.7386084
vnz_30580,1.5037733,-0.6559093,1.6158091,-0.4059324,0.6847923,NA
vnz_30585,7.3242887,-1.0366935,1.0772542,-0.9623481,0.3358748,0.5444786
vnz_30590,6.1526191,-0.1817274,1.0458207,-0.1737653,0.8620499,0.9375495
vnz_30595,1.4139391,-1.4604704,1.7447296,-0.8370755,4.03E-01,NA
vnz_30600,6.1324868,0.9526445,1.5920139,0.5983896,0.54958,0.7320608
vnz_30605,18.263012,-1.1938278,0.9642455,-1.2380953,0.2156807,0.407383
vnz_30610,5.4990829,0.6454641,1.4507633,0.4449135,0.6563823,0.8052435
vnz_30615,5.4191258,-0.2316615,1.0936179,-0.2118303,0.8322394,0.9173948
vnz_30620,5.4507968,-0.0260668,1.2541142,-0.0207851,0.9834171,1
vnz_30625,7.0112195,0,1.6109042,0,1,1
vnz_30630,2.2461136,0,1.7424496,0,1,NA
vnz_30635,5.2179068,-0.0234857,1.3919839,-0.0168721,0.9865387,1
vnz_30640,5.1775785,0.5882069,1.4831578,0.3965909,0.6916692,0.8247556
vnz_30645,1.5192435,0.0230795,1.6768047,0.013764,9.89E-01,NA
vnz_30650,15.778704,-0.0187241,1.0269503,-0.0182327,0.9854532,1
vnz_30655,21.365184,0.156226,0.8821794,0.1770909,0.859437,0.9355142
vnz_30660,17.095989,0.5803249,0.8913994,0.6510268,0.5150292,0.7104717
vnz_30665,10.600644,1.1937925,1.0126877,1.1788358,0.2384636,0.4388242
vnz_30670,21.519493,-0.488575,0.7222211,-0.6764895,0.4987299,0.6991029
vnz_30675,25.009715,0.517098,0.8584206,0.6023831,0.5469192,0.7300869
vnz_30680,11.692917,-0.7813814,1.1305393,-0.6911581,0.4894662,0.6895338
vnz_30685,17.869111,-0.8558764,0.9954505,-0.859788,0.3899059,0.599127
vnz_30690,3.2737481,-1.6477279,1.5561556,-1.0588452,0.2896703,NA
vnz_30695,8.8610712,-0.9717408,1.5243053,-0.6374975,0.5238009,0.7164679
vnz_30700,10.569541,0.7434608,0.7048847,1.0547268,0.2915503,0.497409
vnz_30705,25.60189,1.0680322,0.5423998,1.9690864,0.0489432,0.1388288
vnz_30710,8.0254133,-0.6533982,1.4104865,-0.4632432,0.6431901,0.7997779
vnz_30715,2.6057103,-0.0231629,1.4134605,-0.0163873,0.9869254,NA
vnz_30720,3.6676269,0.6239256,1.2450654,0.5011187,6.16E-01,NA
vnz_30725,3.3131801,0,1.7022267,0,1,NA
vnz_30730,3.5670315,0,1.6582528,0,1,NA
vnz_30735,6.5586047,1.3797581,1.3405657,1.0292357,0.3033689,0.5085063
vnz_30740,8.4489122,1.8886145,1.1305327,1.6705527,0.0948101,0.2246646
vnz_30745,4.1763268,-0.0235232,1.5675298,-0.0150065,0.988027,1
vnz_30750,16.146487,-0.9042822,0.7252986,-1.2467724,0.212481,0.4025076
vnz_30755,103.6242,2.3915095,0.4350647,5.4969059,3.87E-08,5.24E-07
vnz_30760,49.349012,2.0016135,0.5503385,3.6370591,0.0002758,0.0018386
vnz_30765,9.9088402,2.1178005,1.0107376,2.0953019,0.0361442,0.1088339
vnz_30770,27.973308,0.220209,0.7562825,0.2911729,0.7709191,0.880065
vnz_30775,0.746706,0.7990161,1.8020899,0.443383,6.57E-01,NA
vnz_30785,2.7733713,-0.9893352,1.685029,-0.5871324,0.5571148,NA
vnz_30790,3.2218035,-0.0526208,1.4625306,-0.0359793,0.9712989,NA
vnz_30795,3.7103449,0,1.6872443,0,1,NA
vnz_30800,0.9255747,0.8189783,1.7954377,0.4561441,0.6482863,NA
vnz_30805,1.3257159,0.806678,1.7738953,0.4547495,6.49E-01,NA
vnz_30810,2.3681696,-0.6706445,1.6190925,-0.4142101,0.6787202,NA
vnz_30815,3.0145617,1.6059321,1.601502,1.0027662,3.16E-01,NA
vnz_30820,3.9003581,1.6458154,1.5581295,1.0562764,0.290842,NA
vnz_30825,3.5036614,0,1.6862309,0,1.00E+00,NA
vnz_30830,7.983923,1.0115369,1.3159157,0.7686943,0.4420748,0.6503687
vnz_30835,7.6071225,-0.9886217,1.5797725,-0.6258001,0.5314461,0.7221076
vnz_30840,2.5744021,-0.6181072,1.5631336,-0.3954282,0.6925269,NA
vnz_30845,5.9273831,0,1.6509343,0,1,1
vnz_30850,8.0724614,2.3332095,1.4142074,1.6498355,0.0989766,0.2316693
vnz_30855,3.534273,0,1.7160113,0,1.00E+00,NA
vnz_30860,2.8201923,0,1.6970053,0,1,NA
vnz_30865,72.498679,1.6680313,0.4344557,3.8393586,0.0001234,0.0008879
vnz_30870,5.3095977,1.6529766,1.1986078,1.3790804,0.16787,0.340608
vnz_30875,4.5039803,1.9528258,1.5861098,1.2312047,0.2182463,0.4113316
vnz_30880,5.4801446,0.9478695,1.578954,0.6003148,0.5482965,0.7312492
vnz_30885,2.2197682,1.5635063,1.6701413,0.9361521,3.49E-01,NA
vnz_30890,2.3791568,0.8755652,1.7637948,0.4964099,0.6196052,NA
vnz_30895,2.2044173,0,1.7227848,0,1,NA
vnz_30900,5.9747467,1.6042779,1.5371261,1.0436866,0.2966304,0.5028154
vnz_30905,4.8633502,2.3950096,1.4991891,1.5975367,0.1101461,0.2503012
vnz_30910,4.0733125,-0.0235697,1.5616873,-0.0150924,0.9879584,1
vnz_30915,59.844782,2.0699905,0.9016787,2.2957074,0.0216926,0.0730317
vnz_30920,3.9148921,1.6310567,1.5518694,1.0510271,2.93E-01,NA
vnz_30925,4.4828512,1.4907359,1.4046259,1.0613046,0.2885515,0.4941065
vnz_30930,0.9787969,0.6572218,1.7404264,0.3776212,0.705712,NA
vnz_30935,4.5782235,-1.6384224,1.5394471,-1.0642927,0.2871961,0.4928231
vnz_30940,14.355502,-0.2604076,0.7091951,-0.3671875,0.7134792,0.8424259
vnz_30945,27.972273,-0.8596635,0.6464741,-1.3297724,0.1835933,0.3617933
vnz_30950,3.6478613,1.1117855,1.4389742,0.7726236,4.40E-01,NA
vnz_30955,7.7253874,0.4076314,1.289118,0.3162095,0.7518435,0.868941
vnz_30960,2.9947781,-0.0505039,1.560914,-0.0323554,0.9741887,NA
vnz_30975,20.230318,0.2012302,0.9394875,0.2141915,0.8303977,0.9161407
vnz_30980,11.293249,3.5530097,1.0150926,3.5001829,0.0004649,0.0029006
vnz_30985,24.981138,0.4228831,0.5725461,0.7386011,0.4601493,0.6647849
vnz_30990,80.468631,1.3235996,0.3813001,3.4712806,0.000518,0.0032131
vnz_30995,30.409383,-1.5971149,0.5252633,-3.0405989,0.0023611,0.0119324
vnz_31000,30.020884,-0.3609913,0.5269546,-0.6850519,0.4933112,0.6928504
vnz_31005,40.660983,0.3353568,0.4831805,0.6940612,0.4876438,0.688273
vnz_31010,16.781457,0.6953402,0.6262463,1.1103304,0.2668567,0.4725316
vnz_31015,9.2981476,1.840128,1.225259,1.5018278,0.1331416,0.2877291
vnz_31020,8.7810768,1.4687096,1.1230631,1.3077712,0.1909509,0.3713442
vnz_31025,17.872669,1.4233678,0.7365885,1.9323786,0.0533128,0.1474315
vnz_31030,9.397105,0.1005126,0.8919507,0.1126885,0.9102775,0.9698994
vnz_31035,54.881403,1.9103211,0.768547,2.4856269,0.0129323,0.0486421
vnz_31040,47.472023,4.90326,0.6968333,7.0364891,1.97E-12,5.28E-11
vnz_31045,67.154907,-0.1667412,0.433388,-0.3847389,0.7004309,0.8307881
vnz_31050,9.292864,0.6095454,1.3582708,0.4487658,0.6536006,0.8045125
vnz_31055,3.0417322,0.9808139,1.6272118,0.6027574,0.5466701,NA
vnz_31060,4.4452279,1.6649346,1.5568573,1.0694202,0.2848804,0.491311
vnz_31065,4.8530731,-1.0289195,1.6124791,-0.6380979,0.52341,0.7162626
vnz_31070,5.3323443,-1.6928182,1.5288121,-1.1072768,0.2681743,0.473338
vnz_31075,12.042409,-0.3932528,0.6561771,-0.599309,0.5489669,0.7315436
vnz_31080,3.1669063,-2.3807243,1.4449846,-1.6475777,0.0994394,NA
vnz_31085,446.04852,-0.7692526,0.3642003,-2.112169,0.034672,0.1055368
vnz_31090,422.9289,-1.0680032,0.2922647,-3.6542323,0.000258,0.0017304
vnz_31095,400.65258,0.1021848,0.5065064,0.2017443,0.8401166,0.9230674
vnz_31100,17.972747,0.6350826,0.6360759,0.9984384,0.3180668,0.5252463
vnz_31105,29.392033,-0.0772945,0.5622607,-0.1374708,0.8906586,0.9561979
vnz_31110,38.609448,-2.138243,0.7688398,-2.7811295,0.005417,0.0235618
vnz_31115,22.713279,-0.8850524,0.672914,-1.3152534,0.1884248,0.3679711
vnz_31120,50.774958,-0.824997,0.411494,-2.0048824,0.0449756,0.129954
vnz_31125,18.199653,-0.768709,1.0942246,-0.7025148,0.4823582,0.6833218
vnz_31130,8.0512127,0.5955756,1.0940425,0.5443807,0.5861795,0.758455
vnz_31135,27.412208,0.3815915,0.4975538,0.7669351,0.4431201,0.6516119
vnz_31140,31.802141,4.5107003,0.867935,5.1970482,2.02E-07,2.40E-06
vnz_31145,8.4210989,1.251064,1.1385715,1.0988014,0.2718547,0.4768082
vnz_31150,41.769839,-1.1563748,0.4072514,-2.8394617,0.004519,0.0202374
vnz_31155,48.700306,4.6177685,0.7019393,6.5785864,4.75E-11,1.02E-09
vnz_31160,22.797326,1.6481225,0.7111256,2.3176251,0.0204697,0.0700296
vnz_31165,6.4103773,0.9717552,1.5991553,0.6076678,0.5434078,0.7277483
vnz_31170,101.87252,2.206176,0.3750682,5.8820668,4.05E-09,6.32E-08
vnz_31175,11.581607,1.4257231,1.1331804,1.2581608,0.2083336,0.396614
vnz_31180,27.059593,0.8778933,0.5432102,1.6161207,0.1060682,0.2437958
vnz_31185,58.635649,1.7305098,0.470884,3.6750232,0.0002378,0.0016103
vnz_31190,79.772717,2.2895445,0.4299224,5.325483,1.01E-07,1.29E-06
vnz_31195,31.155483,1.6910824,0.6227906,2.7153308,0.006621,0.0278852
vnz_31200,31.355801,0.0671262,0.6836303,0.0981908,0.9217808,0.9789501
vnz_31205,47.737434,2.8791393,0.4702197,6.1229667,9.18E-10,1.58E-08
vnz_31215,7.8775051,-1.1120312,0.8684058,-1.2805432,0.2003542,0.3857114
vnz_31220,19.577453,-0.238982,0.6080373,-0.3930383,0.6942912,0.8268215
vnz_31225,55.253653,4.3088026,1.2033707,3.5806113,0.0003428,0.0022085
vnz_31230,27.106032,3.079942,1.2901663,2.3872442,0.0169752,0.0605865
vnz_31235,13.461942,1.6772598,0.7623409,2.200144,0.0277967,0.0889844
vnz_31240,18.554298,1.1938998,0.7060522,1.6909512,0.0908461,0.2174892
vnz_31245,5.361464,-0.8557773,1.1562993,-0.7401002,0.4592392,0.6647849
vnz_31250,14.757175,0.1712921,1.0198538,0.1679575,0.8666167,0.9392197
vnz_31255,5.0287474,1.4366096,1.346443,1.0669665,0.285987,0.4923061
vnz_31260,117.42269,1.0739818,0.4508684,2.3820293,0.0172175,0.0613551
vnz_31265,58.718339,1.9413681,0.9267496,2.0948141,0.0361875,0.1089141
vnz_31270,25.909839,0.663157,0.7022245,0.9443661,0.3449826,0.5532914
vnz_31275,21.873763,0.3220514,0.6498278,0.495595,0.6201802,0.7852458
vnz_31280,54.577836,0.393596,0.5863065,0.6713143,0.5020203,0.7011513
vnz_31285,25.170777,-1.0755702,0.692792,-1.5525154,0.1205389,0.2675126
vnz_31290,66.353117,0.5416394,0.4071286,1.330389,0.1833901,0.3615025
vnz_31300,2.912475,1.5858404,1.580148,1.0036025,0.3155703,NA
vnz_31305,12.147138,3.6563334,1.1402677,3.2065569,0.0013433,0.0073578
vnz_31310,20.944331,-0.1383506,0.5700088,-0.2427166,0.808225,0.9026982
vnz_31315,2.6160614,1.3621177,1.4743563,0.9238728,0.3555525,NA
vnz_31320,28.258186,-0.1759639,0.5276982,-0.3334556,0.7387904,0.8596762
vnz_31325,63.962215,3.9610577,0.5364698,7.3835609,1.54E-13,4.75E-12
vnz_31330,14.303003,2.3596729,0.8318422,2.8366834,0.0045585,0.0204003
vnz_31335,6.4147506,1.0060454,1.2191189,0.8252234,0.4092448,0.6185727
vnz_31340,6.2514628,0.1321048,0.9893025,0.1335333,0.8937716,0.9578017
vnz_31345,10.258708,-0.3000508,0.8386981,-0.3577578,0.7205245,0.8488961
vnz_31350,22.981947,-0.0435352,0.6373664,-0.0683048,0.945543,0.9962189
vnz_31355,131.0368,0.5504782,0.4393206,1.2530216,0.2101978,0.3993217
vnz_31360,22.053577,0.107529,0.6667276,0.1612788,0.8718738,0.9431892
vnz_31365,10.035111,0.8797458,1.0249185,0.8583569,0.3906954,0.5997299
vnz_31375,12.528447,0.0567579,0.7324879,0.0774864,0.9382366,0.9898031
vnz_31380,2.7652904,-0.0280873,1.2737777,-0.0220504,0.9824078,NA
vnz_31385,39.288122,1.5027504,0.4256598,3.5304021,0.0004149,0.0026264
vnz_31390,180.02067,5.6840157,0.6978964,8.1444974,3.81E-16,1.50E-14
vnz_31395,31.675434,3.5503468,1.0454178,3.3961032,0.0006835,0.004103
vnz_31400,16.20374,0.035447,0.6633226,0.0534386,0.9573825,1
vnz_31405,7.7129826,2.0114511,1.4616003,1.3761978,0.1687604,0.3415758
vnz_31410,4.6293068,1.4297087,1.3868297,1.0309187,0.3025789,0.507788
vnz_31415,5.4324652,2.0703915,1.4452961,1.4325033,0.1519998,0.3175162
vnz_31420,6.8914606,1.8758002,1.0436394,1.7973644,0.0722778,0.1850892
vnz_31425,4.9959558,3.0472387,1.4650599,2.0799414,0.0375309,0.1122552
vnz_31430,9.139287,0.6276748,1.4072795,0.44602,0.6555828,0.805132
vnz_31435,3.68978,-1.637561,1.6373585,-1.0001237,3.17E-01,NA
vnz_31440,3.3954333,0.9191248,1.6867748,0.5449008,0.5858218,NA
vnz_31445,5.1418963,0,1.6688271,0,1,1
vnz_31450,2.1277527,0,1.6773405,0,1,NA
vnz_31455,3.0613539,0,1.6613716,0,1.00E+00,NA
vnz_31460,5.2229229,1.9910303,1.5732509,1.2655517,0.2056736,0.3935847
vnz_31465,3.568546,-0.0233101,1.5956602,-0.0146084,0.9883446,NA
vnz_31470,5.0490306,1.8979401,1.3230339,1.4345362,0.1514193,0.3165067
vnz_31475,5.7137665,-0.450286,1.2950691,-0.3476926,0.728071,0.8536141
vnz_31480,56.744998,-1.0200081,0.9804278,-1.0403705,0.2981678,0.5040732
vnz_31485,12.693406,-0.2487223,0.7125756,-0.3490469,0.7270541,0.8533444
vnz_31490,7.1135593,-0.1975896,1.0119164,-0.1952628,0.8451873,0.9263386
vnz_31495,8.9955318,0.6608365,0.8591303,0.7691924,0.4417791,0.6500806
vnz_31500,33.706116,0.2784167,0.5933152,0.469256,0.6388867,0.7974747
vnz_31505,7.4318519,-0.2345501,0.8020196,-0.2924493,0.7699431,0.8791051
vnz_31510,80.424124,-0.4397487,0.3972444,-1.1069978,0.2682949,0.473338
vnz_31515,15.287452,-0.291609,0.6899394,-0.4226589,0.6725441,0.8147297
vnz_31520,47.265571,0.3040982,0.4219477,0.720701,0.4710935,0.6743082
vnz_31525,7.8215286,-0.7207344,0.8459283,-0.8520041,0.3942118,0.6033265
vnz_31530,103.41673,7.1599507,1.1075757,6.4645248,1.02E-10,2.09E-09
vnz_31535,10.334939,1.6327107,0.8003338,2.0400371,0.0413466,0.1211903
vnz_31540,115.48871,4.0074903,0.7151892,5.6033991,2.10E-08,2.97E-07
vnz_31545,194.22753,5.2498307,0.8281242,6.3394244,2.31E-10,4.41E-09
vnz_31550,10.298909,-0.2116755,0.7597156,-0.2786247,0.7805329,0.8871489
vnz_31555,2.9249059,-3.7547521,1.5332099,-2.4489485,0.0143274,NA
vnz_31560,80.687645,-0.2220651,0.4026302,-0.5515361,0.5812662,0.7544813
vnz_31565,5.6515647,1.2123274,0.9960873,1.2170896,0.2235701,0.4183983
vnz_31570,18.150335,0.8134704,0.5607925,1.4505729,0.1468988,0.3088435
vnz_31575,132.11265,1.0110133,0.3419353,2.9567388,0.0031091,0.0149196
vnz_31580,27.363235,1.6561088,0.6116158,2.7077601,0.0067739,0.0284556
vnz_31585,54.390429,-0.3688258,0.5178947,-0.7121637,0.4763634,0.6784696
vnz_31590,223.43155,1.9452926,0.7624448,2.5513882,0.0107295,0.0416319
vnz_31595,35.205692,0.8928465,0.509145,1.7536193,0.0794958,0.1984954
vnz_31600,22.89727,-1.1949394,0.531286,-2.2491452,0.0245033,0.0806488
vnz_31605,5.2660001,-0.4925869,1.0424234,-0.4725401,0.6365413,0.7962273
vnz_31610,2.6512749,2.1450438,1.362463,1.5743869,1.15E-01,NA
vnz_31615,16.95088,0.1129618,0.6125606,0.1844092,0.8536924,0.9321995
vnz_31620,8.8890518,0.4038353,0.9674795,0.4174096,0.6763788,0.8168517
vnz_31625,11.412019,0.3226719,0.8175279,0.3946922,0.6930701,0.8256695
vnz_31630,60.30532,0.8071888,0.4247629,1.900328,0.0573901,0.1556637
vnz_31635,123.32613,0.9080863,0.3537399,2.5671019,0.0102552,0.0402236
vnz_31640,13.283213,-0.0612297,0.703998,-0.0869743,0.9306919,0.9846433
vnz_31645,17.559226,-0.1166031,0.6406899,-0.1819962,0.8555857,0.9330143
vnz_31650,52.580693,-0.042991,1.2885699,-0.0333633,0.9733848,1
vnz_31655,218.87195,-0.5034725,0.2864587,-1.7575743,0.07882,0.1970241
vnz_31660,40.335902,-0.1513074,0.558249,-0.2710392,0.7863608,0.8903972
vnz_31665,380.07283,0.5730454,0.2862332,2.002023,0.0452823,0.1305501
vnz_31670,85.327284,0.3092023,0.4220477,0.732624,0.4637878,0.6679653
vnz_31675,58.051946,0.4178054,0.5293253,0.789317,0.4299268,0.6375418
vnz_31680,41.273285,-0.5425359,0.4125699,-1.3150158,0.1885046,0.3680166
vnz_31685,6.9620675,-0.7400108,0.9252319,-0.7998111,0.4238202,0.6320876
vnz_31690,43.059287,-0.2480754,0.4155588,-0.5969682,0.5505286,0.7325891
vnz_31695,12.33073,-1.2830084,0.7300515,-1.7574217,0.078846,0.1970241
vnz_31700,40.7005,-0.4777736,0.6478626,-0.7374613,0.4608419,0.66549
vnz_31705,80.691735,2.430301,0.3975419,6.1133199,9.76E-10,1.68E-08
vnz_31710,333.18512,1.5191033,0.3321589,4.5734235,4.80E-06,4.59E-05
vnz_31715,9.8528428,-0.9758644,0.818774,-1.1918604,0.233316,0.4319167
vnz_31720,4.3191809,-0.6552347,1.4415647,-0.4545302,0.6494473,0.8026502
vnz_31725,6.5741583,0.8963405,0.9758687,0.9185052,0.3583544,0.5661112
vnz_31730,15.207784,0.3305246,0.6611501,0.4999236,0.6171288,0.7830845
vnz_31735,377.0152,2.4397649,0.6350708,3.8417213,0.0001222,0.0008814
vnz_31740,563.56545,2.9948279,0.5178568,5.78312,7.33E-09,1.10E-07
vnz_31745,239.22648,0.5903545,0.3101423,1.9034958,0.0569759,0.154802
vnz_31750,60.175343,-0.4056617,0.4736088,-0.8565334,0.3917028,0.6008511
vnz_31755,155.04906,-1.1560309,0.4218009,-2.7407025,0.0061308,0.026211
vnz_31760,50.933904,-0.3739543,0.4065362,-0.9198547,0.3576487,0.5659582
vnz_31765,85.892581,-0.9816171,0.3757312,-2.6125512,0.0089869,0.035902
vnz_31770,85.891812,-0.9453292,0.3505929,-2.6963734,0.0070099,0.0292875
vnz_31775,52.247223,-0.9613075,0.4345582,-2.212149,0.0269564,0.0869634
vnz_31780,30.298232,-0.8852423,0.4553258,-1.9441955,0.0518719,0.1444907
vnz_31785,63.509835,-0.4211544,0.4256666,-0.9893995,0.3224677,0.5284053
vnz_31790,43.141988,-0.6035685,0.4145237,-1.4560529,0.145378,0.3067567
vnz_31795,21.30031,0.3686026,0.6485858,0.5683174,0.5698195,0.7458892
vnz_31800,42.587184,1.0814988,0.474032,2.281489,0.0225195,0.075412
vnz_31805,58.22207,0.8261525,0.4534088,1.8220917,0.0684411,0.1780672
vnz_31810,81.911835,1.2019514,0.4083905,2.943142,0.003249,0.015434
vnz_31815,247.42638,1.3106073,0.3845268,3.4083638,0.0006535,0.0039485
vnz_31820,220.0249,2.2284744,0.4580378,4.8652629,1.14E-06,1.21E-05
vnz_31825,34.902957,2.1346781,0.6650217,3.2099376,0.0013276,0.0072925
vnz_31830,159.77171,3.0496419,0.5259677,5.7981541,6.70E-09,1.02E-07
vnz_31835,180.32024,2.6471621,0.4737339,5.5878676,2.30E-08,3.22E-07
vnz_31840,109.7956,0.8045844,0.3440072,2.3388593,0.0193427,0.0674146
vnz_31845,87.965324,-0.8933934,0.3514989,-2.5416676,0.0110325,0.0425287
vnz_31850,5.4288581,0.9723593,1.1419364,0.8515004,0.3944914,0.6034217
vnz_31855,155.44559,0.5288002,0.3343562,1.5815477,0.1137529,0.2557072
vnz_31860,25.974278,1.2543602,0.7062966,1.7759679,0.0757382,0.1911714
vnz_31870,7.8658393,-0.6872323,0.9675957,-0.7102474,0.4775508,0.6792181
vnz_31875,216.6847,-0.0302717,0.3756129,-0.0805928,0.9357658,0.9880706
vnz_31880,13.346188,-2.1197336,0.7601976,-2.788398,0.0052969,0.0231168
vnz_31885,4.6556989,1.5814958,1.5437732,1.0244353,0.3056297,0.5109796
vnz_31890,14.699068,-0.3531951,1.0975922,-0.3217908,0.7476112,0.8660673
vnz_31895,7.4844014,0.5911817,1.2009553,0.4922596,0.6225359,0.7871824
vnz_31900,4.1148267,-0.3379162,1.3554142,-0.2493085,0.8031222,0.8994692
vnz_31905,13.978138,-0.3613481,0.7208663,-0.5012692,0.6161817,0.7825249
vnz_31910,225.39871,0.7356653,0.3676089,2.0012173,0.045369,0.1306265
vnz_31915,83.330152,0.8369068,0.3811341,2.1958326,0.0281039,0.0896872
vnz_31920,55.430406,0.8685236,0.442434,1.963058,0.0496394,0.1401926
vnz_31925,64.2122,0.3134933,0.3700583,0.8471457,0.3969139,0.6058454
vnz_31930,63.881176,0.5056151,0.4508584,1.1214498,0.2620964,0.4677624
vnz_31935,124.31714,-0.4903214,0.4080219,-1.2017037,0.2294784,0.4271212
vnz_31940,0.4272397,0.4964651,1.8084637,0.2745231,0.7836826,NA
vnz_31945,12.737038,0.6127282,0.7068751,0.8668125,0.3860447,0.5948362
vnz_31950,1.7136533,-1.4128355,1.5734618,-0.8979153,0.3692307,NA
