gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_34210,4.6679416,1.0442028,1.2578398,0.8301556,0.4064508,0.608859
vnz_34215,1.7968581,0.3857807,1.5292853,0.252262,8.01E-01,NA
vnz_34225,5.154411,2.2182836,1.2780645,1.7356586,0.0826242,0.2206577
vnz_34230,32.016602,0.3166177,0.5718457,0.5536768,0.5798001,0.7521597
vnz_34235,795.27636,8.4031673,0.7255708,11.581458,5.12E-31,9.53E-29
vnz_34240,5.7992175,1.3367613,1.1092345,1.2051206,0.2281568,0.42481
vnz_34250,734.10536,7.3169281,0.5648684,12.953333,2.25E-38,8.85E-36
vnz_34255,346.45583,7.6527074,0.6829908,11.2047,3.87E-29,5.53E-27
vnz_34260,115.67234,7.209325,0.9847982,7.3206114,2.47E-13,9.15E-12
vnz_34265,12.648784,4.1560288,1.1872308,3.5006074,0.0004642,0.0035065
vnz_34270,17.189056,4.0456777,1.3351195,3.0301989,0.0024439,0.0146721
vnz_34275,13.616732,0.7062705,0.9218626,0.7661342,0.4435964,0.6416872
vnz_34280,32.026781,0.9246294,0.5405457,1.7105481,0.0871646,0.2284157
vnz_34290,80.556268,5.1477612,0.7366116,6.9884339,2.78E-12,9.03E-11
vnz_34295,19.198302,0.4546622,0.74531,0.6100311,0.5418412,0.7230953
vnz_34300,16.831719,1.2706623,0.7990253,1.5902654,0.111775,0.2686395
vnz_34305,13.075421,1.7436043,0.8285324,2.1044492,0.0353393,0.1196801
vnz_34310,27.382732,-0.6775708,0.5483313,-1.2356959,0.2165716,0.4109653
vnz_34320,69.604492,1.4177961,0.5315837,2.6671172,0.0076505,0.0370131
vnz_34325,328.2616,5.6600512,0.4533384,12.485267,8.98E-36,2.76E-33
vnz_34330,74.861909,4.2324005,0.740876,5.7126976,1.11E-08,2.23E-07
vnz_34335,5.0907329,4.3841558,1.4090307,3.1114694,0.0018616,0.0116915
vnz_34340,6.3280651,2.4303236,1.1825647,2.0551295,0.0398665,0.1313085
vnz_34345,7.7686495,0.7963977,0.9568549,0.8323077,0.4052353,0.6076812
vnz_34350,36.598501,0.0814633,0.6394928,0.1273873,0.8986339,0.9503258
vnz_34355,11.758268,2.9212357,1.0741846,2.7194914,0.0065382,0.0324528
vnz_34360,4.0750549,1.0090053,1.2033501,0.8384969,0.4017517,0.6041212
vnz_34365,36.681534,-0.5348061,0.4865826,-1.0991066,0.2717216,0.4727742
vnz_34370,79.686796,0.52945,0.5011987,1.0563673,0.2908004,0.4935936
vnz_34375,7.2600492,0.3098345,0.9993211,0.310045,0.7565268,0.8754856
vnz_34380,8.0161553,0.5909454,1.0281288,0.5747776,0.5654417,0.740736
vnz_34385,20.42011,-1.5269982,0.6998199,-2.1819872,0.0291105,0.1035319
vnz_34390,19.818372,-1.0621698,0.722274,-1.4705912,0.1414017,0.3132523
vnz_34395,18.952173,-0.8092862,0.618457,-1.308557,0.1906845,0.379439
vnz_34400,90.321749,0.0872812,0.5589428,0.1561541,0.8759116,0.9367815
vnz_34405,13.129075,1.1695832,0.9974151,1.1726143,0.2409505,0.4409671
vnz_34410,9.2212153,1.2419077,1.1723386,1.0593422,0.289444,0.4922166
vnz_34415,8.9985934,1.0656389,0.9956894,1.0702523,0.2845058,0.4871669
vnz_34420,6.7572204,1.658397,1.1130609,1.4899428,0.1362393,0.3055283
vnz_34425,170.12217,6.26473,0.6918318,9.0552792,1.36E-19,9.18E-18
vnz_34430,33.187468,-0.5788806,0.6256925,-0.9251839,0.3548702,0.5587924
vnz_34435,16.760187,1.4637198,0.9017182,1.6232564,0.1045346,0.256641
vnz_34440,453.03441,3.473118,0.4078282,8.5161296,1.65E-17,9.73E-16
vnz_34445,25.085384,1.6955841,0.646022,2.6246541,0.0086737,0.0410652
vnz_34450,77.539708,0.368422,0.4709044,0.7823711,0.4339965,0.6333223
vnz_34455,47.15668,0.6032622,0.4846569,1.2447202,0.2132346,0.407032
vnz_34460,19.449881,0.0701308,0.6361302,0.110246,0.9122143,0.958575
vnz_34465,6.3578891,2.9477547,1.1882956,2.4806577,0.013114,0.0567366
vnz_34470,3.5015414,4.0035426,1.4776329,2.7094298,0.0067399,0.0333368
vnz_34475,42.451387,-2.1050079,0.6069358,-3.4682547,0.0005239,0.0038866
vnz_34480,12.429926,-0.3610083,0.8146911,-0.4431229,0.6576769,0.8102762
vnz_34485,4.8620852,0.4810014,1.1203878,0.4293168,0.6676927,0.8188627
vnz_34490,32.764121,-1.4652105,0.6548676,-2.2374149,0.0252592,0.0927789
vnz_34495,3.203503,0.7145377,1.3991237,0.5107037,0.6095585,0.7730207
vnz_34500,164.38685,4.27712,0.6961838,6.143665,8.06E-10,1.85E-08
vnz_34505,47.815643,2.2178158,0.8281843,2.6779253,0.007408,0.0360616
vnz_34510,19.582522,2.1756175,1.4602965,1.4898464,0.1362646,0.3055283
vnz_34515,48.207821,2.0211891,0.7691636,2.6277752,0.0085945,0.0407722
vnz_34520,87.797483,4.331448,1.1325838,3.8243951,0.0001311,0.001157
vnz_34525,64.203198,4.0356021,0.8724369,4.6256662,3.73E-06,4.77E-05
vnz_34530,230.21522,5.2668259,0.5858434,8.9901607,2.47E-19,1.64E-17
vnz_34535,118.57957,5.0144653,0.7344597,6.8274208,8.65E-12,2.60E-10
vnz_34540,20.078942,2.5327732,0.7278729,3.4796915,0.000502,0.0037571
vnz_34545,5.4719188,0.7079617,1.1612559,0.6096517,0.5420925,0.7231306
vnz_34550,32.498738,-1.0491548,0.540564,-1.9408521,0.0522762,0.1599011
vnz_34555,8.7863284,2.093687,1.1468499,1.825598,0.0679108,0.1922692
vnz_34560,3.8837444,2.3198911,1.3766027,1.6852292,0.0919444,0.2363293
vnz_34565,2.7000528,-0.7563445,1.5855075,-0.4770362,0.6333363,0.7912537
vnz_34570,6.8307496,2.4637021,1.1395152,2.1620616,0.0306134,0.1078019
vnz_34575,0.4707594,0.6058153,1.6746897,0.3617478,7.18E-01,NA
vnz_34580,3.4158145,0.787406,1.4865376,0.5296912,0.596326,0.7646369
vnz_34585,10.477609,0.0562076,0.7948226,0.0707172,0.9436228,0.9758698
vnz_34590,18.328064,-0.4083277,0.7053648,-0.5788887,0.5626643,0.7386072
vnz_34595,25.813562,-0.4697776,0.6117507,-0.7679232,0.4425328,0.6406723
vnz_34600,6.608596,1.8672544,1.0626879,1.7571052,0.0788999,0.2132315
vnz_34605,6.1043921,0.8732943,1.2485043,0.6994724,0.4842568,0.6772292
vnz_34610,16.632771,0.2122383,0.938164,0.2262273,0.8210246,0.9106064
vnz_34615,15.279873,0.4305581,0.7719809,0.5577315,0.5770277,0.7502694
vnz_34620,7.0906408,-0.8072779,1.0603739,-0.7613143,0.4464693,0.6443221
vnz_34625,9.0906967,-0.1161615,0.9274635,-0.1252464,0.9003285,0.9511231
vnz_34630,27.641036,0.138383,0.7038906,0.1965974,0.8441426,0.922225
vnz_34635,18.039644,-0.6969846,0.8298524,-0.8398899,0.4009701,0.6035871
vnz_34640,64.543937,-0.3083769,0.5282141,-0.5838105,0.5593478,0.7360222
vnz_34645,56.45994,0.5446427,0.5144342,1.0587217,0.2897265,0.4924794
vnz_34650,10.06623,0.1170954,0.8066463,0.1451633,0.884582,0.9417977
vnz_34655,86.430027,-0.9632261,0.4129166,-2.3327374,0.0196619,0.0771437
vnz_34660,61.269069,-1.9706019,0.4283136,-4.6008385,4.21E-06,5.25E-05
vnz_34665,128.56089,-1.6816226,0.322467,-5.2148674,1.84E-07,2.97E-06
vnz_34670,101.36345,-1.7624385,0.3715707,-4.7432116,2.10E-06,2.84E-05
vnz_34675,57.309337,-1.2590378,0.5044718,-2.4957548,0.0125689,0.0549154
vnz_34680,333.17108,-1.5867559,0.2903073,-5.465781,4.61E-08,8.30E-07
vnz_34685,63.386721,-0.9364586,0.4336254,-2.1596028,0.0308034,0.1081965
vnz_34690,218.74818,-1.4387096,0.3500018,-4.1105781,3.95E-05,0.0003934
vnz_34695,118.24973,-1.2907081,0.3426685,-3.7666382,0.0001655,0.0014199
vnz_34700,59.573798,-1.6399659,0.4329031,-3.7882975,0.0001517,0.0013125
vnz_34705,77.362349,-1.7140376,0.3973023,-4.3141901,1.60E-05,0.0001746
vnz_34710,44.125405,-1.8121378,0.4798707,-3.7763045,1.59E-04,0.0013739
vnz_34715,63.747579,-1.6937132,0.427436,-3.9624953,7.42E-05,0.0006944
vnz_34720,93.029315,-1.8396262,0.4291198,-4.2869761,1.81E-05,0.0001945
vnz_34725,40.477557,-2.7494683,0.56792,-4.8412949,1.29E-06,1.83E-05
vnz_34730,22.230171,-3.2058621,0.7551068,-4.2455743,2.18E-05,0.0002293
vnz_34735,9.2524998,-0.4858739,0.8801691,-0.5520233,0.5809324,0.7532221
vnz_34740,56.698748,-0.9892792,0.6084858,-1.6258049,0.1039912,0.2555392
vnz_34745,67.67065,-1.577495,0.638351,-2.4712032,0.0134659,0.0579051
vnz_34750,354.77859,-1.0626916,0.5130013,-2.0715185,0.0383104,0.1274851
vnz_34755,9.9183515,1.6799607,0.9003528,1.8658917,0.0620565,0.1804499
vnz_34760,14.875029,0.1931905,0.7591881,0.2544699,0.7991325,0.8998935
vnz_34765,171.05024,-1.8534854,0.5310978,-3.4899139,0.0004832,0.0036326
vnz_34770,1263.9124,-1.5752208,0.4407736,-3.5737639,0.0003519,0.002743
vnz_34775,1390.6111,-1.4230931,0.5093703,-2.793828,0.0052088,0.0272089
vnz_34780,3157.5284,-1.7782149,0.5255567,-3.3834884,0.0007157,0.0050862
vnz_34785,2924.3371,-1.918905,0.5007279,-3.8322308,0.000127,0.0011277
vnz_34790,198.54089,-0.1160077,0.447583,-0.2591871,0.7954909,0.8978607
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62E-05,0.0003643
vnz_34800,189.41932,-2.5969212,0.470165,-5.5234254,3.32E-08,6.18E-07
vnz_34805,68.524268,-2.4698512,0.5140979,-4.8042429,1.55E-06,2.14E-05
vnz_34810,78.001302,-2.0702334,0.616911,-3.3558056,0.0007913,0.0055677
vnz_34815,84.837887,-2.1085506,0.5262892,-4.0064489,6.16E-05,0.0005896
vnz_34820,164.62567,-1.8879354,0.4312615,-4.3777043,1.20E-05,0.0001356
vnz_34825,36.020943,-0.8721419,0.5364392,-1.6257982,0.1039926,0.2555392
vnz_34830,855.51003,-1.7429772,0.4876022,-3.5745887,0.0003508,0.0027374
vnz_34835,813.43572,-1.9181832,0.4850794,-3.9543695,7.67E-05,0.0007165
vnz_34840,909.57194,-1.725155,0.4780026,-3.6090914,0.0003073,0.0024382
vnz_34845,887.43147,-2.0096867,0.481721,-4.1718893,3.02E-05,0.0003103
vnz_34850,52.962257,-0.0632844,0.5316862,-0.1190258,0.9052549,0.9544755
vnz_34855,53.726864,0.0754979,0.4626221,0.1631956,0.8703644,0.9343704
vnz_34860,4.3471071,-0.1867888,1.2371633,-0.1509815,0.8799903,0.9394902
vnz_34865,10.484766,-0.3266917,0.7902452,-0.4134055,0.6793096,0.8261431
vnz_34875,9.6207367,0.1101403,0.8341108,0.1320452,0.8949485,0.9481286
vnz_34880,6.1862706,0.4363022,1.0316419,0.4229201,0.6723535,0.8217238
vnz_34885,6.3837846,0.8632244,1.0134345,0.8517811,0.3943356,0.5980575
vnz_34890,21.83686,-0.0520114,0.645335,-0.0805959,0.9357633,0.973337
vnz_34895,16.768493,-0.1339889,0.833629,-0.1607297,0.8723063,0.9350574
vnz_34900,7.2476324,0.9825218,1.0971743,0.895502,0.3705188,0.5752428
vnz_34905,106.66376,-1.702012,0.6659393,-2.5558065,0.0105942,0.0479755
vnz_34910,198.80588,7.6143783,1.0211981,7.4563187,8.90E-14,3.46E-12
vnz_34915,95.171816,6.9022279,1.0204704,6.7637708,1.34E-11,3.97E-10
vnz_34920,772.1003,8.5630255,0.7366698,11.623967,3.11E-31,6.30E-29
vnz_34925,4.522822,1.8414419,1.296028,1.420835,0.1553647,0.3345518
vnz_34930,80.738972,3.0614971,0.7213486,4.2441295,2.19E-05,0.0002298
vnz_34940,1089.7987,6.4524928,0.4175683,15.452544,7.25E-54,8.56E-51
vnz_34945,31.241167,-0.6942141,0.5923477,-1.1719706,0.2412089,0.441114
vnz_34950,6.9402536,1.2891356,1.1084457,1.1630119,0.2448247,0.4450471
vnz_34955,12.535968,-0.1819293,0.8161214,-0.2229194,0.8235983,0.9117029
vnz_34960,4.2236172,4.050904,1.4420307,2.8091663,0.004967,0.026197
vnz_34965,22.964444,0.6733464,0.6699573,1.0050585,0.3148687,0.5175663
vnz_34970,3.1194263,3.4814771,1.5580749,2.2344735,0.0254519,0.0932737
vnz_34975,4.6668281,2.7729891,1.4256526,1.9450664,0.051767,0.1589671
vnz_34980,2.7393463,2.3090151,1.6696798,1.382909,0.1666928,0.3482442
vnz_34985,2.8904554,1.9481576,1.6553978,1.1768516,0.2392547,0.4395134
vnz_34990,2.8532215,1.0503342,1.6930717,0.620372,0.5350129,0.7187967
vnz_34995,2.4456912,2.8020958,1.6243209,1.7250876,0.0845117,0.2237
vnz_35000,4.0619775,0.4459774,1.3105846,0.3402889,0.733639,0.8632193
vnz_35005,66.608902,3.8418976,0.5666199,6.7803784,1.20E-11,3.55E-10
vnz_35010,111.07274,5.2317314,0.6208922,8.4261512,3.57E-17,2.04E-15
vnz_35015,149.92241,5.6219247,0.5561325,10.108966,5.04E-24,4.70E-22
vnz_35020,420.94805,6.6930567,0.5555802,12.046968,2.01E-33,4.74E-31
vnz_35025,49.218767,1.8099058,0.4929472,3.6716018,0.000241,0.0019678
vnz_35030,36.988465,2.3343856,0.614528,3.7986642,0.0001455,0.0012665
vnz_35035,1286.7435,-0.9582771,0.3658969,-2.6189812,0.0088193,0.0415322
vnz_35040,612.07903,-1.6013071,0.3757787,-4.2613029,2.03E-05,0.000215
vnz_35045,1050.2051,-0.5523439,0.3995167,-1.3825302,0.166809,0.3483371
vnz_35050,47.238065,-0.3077439,0.4576649,-0.672422,0.5013151,0.691553
vnz_35055,8.0151616,-0.914939,1.0183844,-0.898422,0.3689606,0.5738169
vnz_35060,3.2489418,-0.4546249,1.4268929,-0.3186118,0.7500209,0.8717665
vnz_35065,4.6619377,0.8838753,1.1675395,0.757041,0.4490253,0.6459758
vnz_35070,7.8619341,0.4412039,0.9976112,0.4422604,0.6583008,0.8107586
vnz_35075,13.866847,0.187599,0.7710373,0.2433073,0.8077673,0.9047914
vnz_35080,7.7670743,0.6156244,0.8855747,0.6951693,0.4869492,0.6795399
vnz_35085,8.2587557,-0.4305163,0.9275131,-0.4641619,0.6425317,0.798988
vnz_35090,28.65353,-0.066423,0.5527008,-0.1201789,0.9043415,0.9539387
vnz_35095,93.821573,-1.0050088,0.4517325,-2.2247874,0.0260955,0.0951102
vnz_35100,23.042167,-1.1131618,0.5683977,-1.9584207,0.0501807,0.1558485
vnz_35105,45.042476,-1.7655329,0.5358284,-3.2949593,0.0009844,0.0067841
vnz_35110,21.399273,-2.3708689,0.7169796,-3.3067452,0.0009439,0.0065241
vnz_35115,6.7605041,0.9680444,1.166381,0.8299555,0.4065639,0.6088996
vnz_35120,8.6918273,0.0229697,0.9947142,0.0230918,9.82E-01,0.9923119
vnz_35125,989.76813,-2.0932231,0.2788352,-7.5070263,6.05E-14,2.46E-12
vnz_35130,3.362368,0.675029,1.294878,0.5213071,0.6021529,0.768006
vnz_35135,12.563311,-0.1183839,0.864077,-0.1370062,0.8910259,0.9460968
vnz_35140,15.524937,0.6409693,0.793739,0.8075316,0.4193603,0.621099
vnz_35145,9.962937,-0.1702677,0.9273662,-0.1836035,0.8543245,0.9271591
vnz_35150,3.3860078,2.2848113,1.497939,1.5253033,0.1271835,0.2933175
vnz_35155,4.2823073,-0.0095391,1.3803569,-0.0069106,9.94E-01,9.98E-01
vnz_35160,3.055775,2.4192634,1.5511581,1.5596498,0.1188427,0.2802026
vnz_35165,2.5514195,1.9887722,1.727855,1.1510064,0.2497296,0.4502257
vnz_35170,2.9305156,2.5479689,1.6829401,1.5139986,0.1300262,0.2966877
vnz_35175,1.9353686,2.9223476,1.7343125,1.6850179,0.0919851,0.2363293
vnz_35180,4.3654932,2.2820922,1.4815512,1.5403398,0.1234776,0.2871137
vnz_35185,7.5618687,-0.2110294,0.969166,-0.2177433,0.8276291,0.9131659
vnz_35190,1.4133511,0.2515389,1.7349364,0.1449845,8.85E-01,NA
vnz_35195,6.6048685,-0.1236586,0.9199434,-0.1344198,0.8930706,0.9471312
vnz_35200,10.446808,-0.6589383,0.790187,-0.8339017,0.4043364,0.6069762
vnz_35205,5.1428621,-0.9836554,1.2576952,-0.7821095,0.4341502,0.6333296
vnz_35210,5.3208095,-1.949982,1.1582575,-1.683548,0.0922691,0.2364734
vnz_35215,25.198374,-0.8237757,0.6360662,-1.29511,0.1952823,0.3844806
vnz_35220,10.771689,-0.1491142,0.9317412,-0.1600382,0.872851,0.9352164
vnz_35225,8.9485936,1.2766597,0.9238176,1.3819392,0.1669904,0.3483519
vnz_35230,5.0360907,2.200141,1.4669732,1.4997827,0.1336707,0.3026619
vnz_35235,9.0131927,0.702037,0.8572314,0.8189585,0.4128101,0.61526
vnz_35240,3.108994,2.4813152,1.3930622,1.7811949,0.0748806,0.2054531
vnz_35245,14.085539,0.8533628,0.8712443,0.9794759,0.3273449,0.5303152
vnz_35250,7.9001762,0.3248581,0.9586803,0.3388597,0.7347154,0.8638398
vnz_35255,5.8462555,2.9645167,1.3241397,2.2388247,0.0251673,0.0925701
vnz_35260,2.1101609,1.8158126,1.6863146,1.0767935,0.2815725,0.4831443
vnz_35265,2.8651285,3.2442271,1.6052887,2.0209619,0.0432837,0.1395727
vnz_35270,4.0985967,3.9467385,1.4534056,2.7155107,0.0066174,0.0327995
vnz_35275,3.2670244,2.1302013,1.5649332,1.3612091,0.1734476,0.3577105
vnz_35280,8.6480152,0.8252338,0.9309422,0.8864501,0.375375,0.5801101
vnz_35285,6.8053455,0.3210118,0.976595,0.3287051,0.7423786,0.8678044
vnz_35290,7.0298461,1.3312279,1.0934612,1.2174442,0.2234353,0.4194282
vnz_35295,5.440235,2.704455,1.380221,1.9594362,0.0500617,0.1556157
vnz_35300,9.7171304,1.1341602,0.9920952,1.1431969,0.2529568,0.452822
vnz_35305,5.7533689,0.8154661,1.0842286,0.7521164,0.4519811,0.6486779
vnz_35310,5.9717793,1.5687445,1.1612137,1.3509524,0.1767107,0.3621187
vnz_35315,6.7794387,1.3739325,1.0558255,1.3012874,0.1931601,0.3820229
vnz_35320,4.6301833,1.8241226,1.3334569,1.3679652,0.171323,0.3546721
vnz_35325,8.2089843,0.0668615,0.9375176,0.0713176,0.943145,0.9758698
vnz_35330,62.468988,-1.0383814,0.4625089,-2.2451055,0.0247614,0.0914723
vnz_35335,5.9204875,2.1001041,1.1988942,1.7517009,0.0798252,0.2148301
vnz_35340,4.7255795,2.0643104,1.3862618,1.4891201,0.1364557,0.3057403
vnz_35345,4.7049157,1.5841785,1.2537101,1.2635924,0.2063764,0.3992768
vnz_35350,6.6775627,2.8894858,1.2126351,2.3828155,0.0171808,0.0694493
vnz_35355,4.7351395,1.8116765,1.2618524,1.4357278,0.1510798,0.327517
vnz_35360,15.018824,-0.2824328,0.7148788,-0.3950778,0.6927855,0.8349286
vnz_35365,7.1713165,0.9195147,1.0033453,0.9164489,0.3594315,0.5642174
vnz_35370,3.1094997,2.0907239,1.560399,1.339865,0.1802892,0.3666917
vnz_35380,11.899037,-0.2701361,0.8011828,-0.3371716,0.7359875,0.8644739
vnz_35385,64.757295,-2.2151852,0.444209,-4.986808,6.14E-07,9.17E-06
vnz_35390,20.625977,-2.1542025,0.69157,-3.1149449,0.0018398,0.0116061
vnz_35395,54.311492,-2.779479,0.5090822,-5.4597848,4.77E-08,8.56E-07
vnz_35400,33.805049,-2.282941,0.5535859,-4.1239145,3.72E-05,0.0003734
vnz_35405,41.470818,-2.3796263,0.5630368,-4.2264135,2.37E-05,0.0002464
vnz_35410,73.307463,-2.3755293,0.4409182,-5.3876866,7.14E-08,1.23E-06
vnz_35415,69.539885,-1.8917758,0.4317815,-4.3813265,1.18E-05,0.000134
vnz_35420,33.182257,-2.0774211,0.6024034,-3.4485545,0.0005636,0.0041381
vnz_35425,58.820704,-2.1831718,0.4679404,-4.6654909,3.08E-06,4.03E-05
vnz_35430,81.769285,-2.1692221,0.402818,-5.3851166,7.24E-08,1.25E-06
vnz_35435,50.13531,-2.2284522,0.4812378,-4.6306672,3.64E-06,4.68E-05
vnz_35440,29.312464,-1.9379598,0.6007371,-3.2259698,0.0012555,0.0083282
vnz_35445,52.33996,-1.845595,0.4686984,-3.9377025,8.23E-05,7.63E-04
vnz_35450,138.19775,-1.9031616,0.3326085,-5.7219275,1.05E-08,2.12E-07
vnz_35455,176.84842,-1.5389336,0.3314562,-4.6429465,3.43E-06,4.44E-05
vnz_35460,115.96196,-1.7643113,0.3813643,-4.6263142,3.72E-06,4.76E-05
vnz_35465,57.676981,-2.0842038,0.431317,-4.8321853,1.35E-06,1.90E-05
vnz_35475,94.229816,-1.3221784,0.3963005,-3.3363029,0.000849,0.005938
vnz_35480,103.06381,-1.6388468,0.3634296,-4.5093924,6.50E-06,7.80E-05
vnz_35485,181.26682,-1.7988513,0.3175984,-5.6639178,1.48E-08,2.92E-07
vnz_35490,25.769639,-1.0373177,0.7409563,-1.3999716,0.1615218,0.3418814
vnz_35495,9.8074071,1.8931228,0.8698894,2.1762798,0.0295343,0.1047315
vnz_35500,523.90262,6.7444277,0.6201168,10.876061,1.50E-27,1.93E-25
vnz_35505,222.50602,4.3320246,0.5804384,7.463366,8.43E-14,3.30E-12
vnz_35510,59.424384,3.8383489,0.8613659,4.4561188,8.35E-06,9.73E-05
vnz_35515,26.703085,4.9614275,1.2586377,3.9419027,8.08E-05,0.0007509
vnz_35520,33.779911,4.7563124,1.276945,3.7247589,0.0001955,0.0016439
vnz_35525,91.841294,4.7894614,1.2722617,3.7645253,0.0001669,0.0014281
vnz_35530,738.65143,5.2150979,0.5206963,10.015623,1.30E-23,1.17E-21
vnz_35535,60.661387,5.7472625,1.2158551,4.7269303,2.28E-06,3.04E-05
vnz_35540,27.366557,4.1718207,1.2981596,3.2136423,0.0013106,0.0086779
vnz_35545,157.2606,3.7179414,0.6538669,5.6860832,1.30E-08,2.58E-07
vnz_35550,45.98094,3.2044579,0.9829318,3.260102,0.0011137,0.0075363
vnz_35555,22.921656,4.4738371,1.2798938,3.4954752,0.0004732,0.003567
vnz_35560,53.404381,3.386112,0.8716175,3.8848598,0.0001024,0.0009327
vnz_35565,162.83078,3.9833278,0.5897908,6.7537978,1.44E-11,4.16E-10
vnz_35570,68.141266,2.3916999,0.6697844,3.5708506,0.0003558,0.0027707
vnz_35575,357.99023,3.2359419,0.5179177,6.2479843,4.16E-10,1.00E-08
vnz_35580,1.1841251,1.9147331,1.7605996,1.087546,2.77E-01,NA
vnz_35585,4.4405478,3.026003,1.363989,2.2184951,0.0265211,0.0963142
vnz_35590,2.6830757,1.7620242,1.4270478,1.2347339,0.2169296,0.4110917
vnz_35595,12.318597,0.0727898,0.8103323,0.0898271,0.9284247,0.9689457
vnz_35600,15.92937,0.4414869,0.7150038,0.6174608,0.5369308,0.7199084
vnz_35605,6.8293457,2.5035339,1.1605724,2.1571545,0.0309936,0.1086542
vnz_35610,5.9362259,1.7872878,1.2389487,1.4425841,0.1491377,0.3252144
vnz_35615,4.581132,2.231471,1.4190296,1.5725331,0.115827,0.2752933
vnz_35620,13.270493,-0.039305,0.8001339,-0.049123,0.9608213,0.9826171
vnz_35625,7.2458869,1.7313585,0.9600952,1.8033195,0.0713381,0.1994197
vnz_35630,9.843427,1.6450195,0.9628841,1.7084294,0.0875567,0.2290193
vnz_35635,4.5135157,1.5679345,1.2547212,1.2496278,0.2114355,0.4045798
vnz_35640,3.6771777,2.3314716,1.4930542,1.5615452,0.1183952,0.27952
vnz_35645,28.665301,0.5474174,0.6099262,0.8975141,0.3694446,0.574331
vnz_35655,15.303513,0.3263125,0.7088181,0.4603614,0.6452569,0.8009695
vnz_35660,14.030059,3.6853026,1.0409312,3.5403903,0.0003995,0.0030772
vnz_35665,11.797603,0.3948203,0.7302234,0.5406842,0.5887253,0.7594309
vnz_35670,7.843413,1.850945,1.0291937,1.7984418,0.072107,0.2007875
vnz_35675,10.073305,0.9303537,0.8808383,1.0562139,0.2908705,0.4935942
vnz_35680,6.5186846,1.2984184,1.1935052,1.0879034,0.2766377,0.4773384
vnz_35685,9.0267586,-2.0178877,1.1715878,-1.7223529,0.0850056,0.2244363
vnz_35690,25.645816,-0.9392196,0.6252748,-1.5020909,0.1330736,0.3016961
vnz_35695,10.08978,-0.738175,0.9590182,-0.7697195,0.4414663,0.6395208
vnz_35700,9.9369418,-0.4279333,0.9171893,-0.4665704,0.6408073,0.7975442
vnz_35705,84.872887,2.6482432,0.5140713,5.1515093,2.58E-07,4.07E-06
vnz_35710,10.595835,1.8470849,0.9561235,1.9318476,0.0533783,0.1619424
vnz_35715,42.058533,2.0814501,0.5470066,3.8051647,0.0001417,0.0012368
vnz_35720,13.233167,0.0994604,0.8182496,0.1215526,0.9032534,0.953075
vnz_35725,18.643759,1.9739536,0.7990401,2.4704064,0.013496,0.057999
vnz_35735,6.2829827,4.2410464,1.3997162,3.029933,0.0024461,0.0146723
vnz_35740,4.5388136,4.1979979,1.4518492,2.8914834,0.0038343,0.0213357
vnz_35745,4.7959281,3.0889635,1.3349659,2.3138894,0.0206738,0.0802243
vnz_35750,7.1736458,3.3553347,1.2943313,2.5923307,0.0095328,0.0441579
vnz_35755,19.953291,-0.15977,0.9826451,-0.1625918,0.8708399,0.9343704
vnz_35760,10.686774,-0.3394382,0.8519643,-0.3984183,0.6903219,0.8328119
vnz_35765,19.353812,-1.4731345,0.7426084,-1.98373,0.0472859,0.1497494
vnz_35770,30.41732,-0.0768403,0.6070042,-0.1265894,0.8992654,0.9508327
vnz_35775,5.5931363,2.1452405,1.2381603,1.7326032,0.0831662,0.2217139
vnz_35780,15.674642,0.5438016,0.841254,0.6464179,0.5180087,0.706176
vnz_35785,7.3178778,-0.6069559,0.9746095,-0.6227683,0.5334368,0.7176707
vnz_35790,11.054745,-0.7489788,0.8533067,-0.8777369,0.3800865,0.5847104
vnz_35795,44.539367,-0.653302,0.5714721,-1.1431914,0.2529592,0.452822
vnz_35800,24.897452,-0.5135628,0.5684528,-0.9034397,0.3662926,0.5713131
vnz_35805,23.647243,1.5942013,0.7762701,2.0536682,0.0400078,0.1313085
vnz_35810,11.685806,0.4436495,0.8685217,0.5108099,0.6094842,0.7730207
vnz_35815,297.12701,-3.2592753,0.4168524,-7.8187761,5.33E-15,2.42E-13
vnz_35820,697.80031,-3.3310259,0.3838305,-8.6783777,4.01E-18,2.54E-16
vnz_35825,92.047264,-2.2362077,0.526888,-4.2441801,2.19E-05,0.0002298
vnz_35830,46.440066,-2.8180889,0.6369549,-4.4243147,9.67E-06,0.0001113
vnz_35835,131.94186,-1.7553911,0.4895204,-3.5859405,0.0003359,0.0026367
vnz_35840,87.990703,3.5666569,0.6781224,5.259606,1.44E-07,2.38E-06
vnz_35845,30.068434,-1.1640533,0.66757,-1.7437173,0.0812084,0.2178897
vnz_35850,16.873285,-0.0100979,0.6971067,-0.0144855,0.9884427,0.9947671
vnz_35855,90.909564,3.9355885,0.5255093,7.4890932,6.94E-14,2.79E-12
vnz_35860,208.40806,6.7101219,0.6541612,10.257597,1.09E-24,1.09E-22
vnz_35865,18.022815,1.6248524,0.943406,1.7223257,0.0850105,0.2244363
vnz_35870,13.769932,-0.9456403,0.776787,-1.2173739,0.223462,0.4194282
vnz_35875,50.028534,0.1310843,0.4802939,0.2729253,0.7849107,0.8916551
