gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_15815,67.821172,-0.194419062,0.3998885,-0.4861831,0.6268373,0.7173268
vnz_15820,161.30642,-0.371902324,0.3077203,-1.2085724,0.2268272,0.3296537
vnz_15825,130.51342,-2.113420635,0.4064574,-5.1996121,2.00E-07,2.28E-06
vnz_15830,21.277901,0.606770211,0.637202,0.9522415,0.3409745,0.4496789
vnz_15835,35.166227,0.284532081,0.4610547,0.617133,0.537147,0.6375807
vnz_15840,270.66822,-2.438361492,0.4089686,-5.9622221,2.49E-09,4.02E-08
vnz_15845,102.84073,-2.206673936,0.4037741,-5.4651201,4.63E-08,5.96E-07
vnz_15850,54.353589,-1.664537611,0.4623399,-3.6002467,0.0003179,0.0014541
vnz_15855,91.805997,-1.609583171,0.3813775,-4.2204465,2.44E-05,0.0001588
vnz_15860,105.58795,-0.401215175,0.5220067,-0.7686015,0.4421299,0.5504591
vnz_15865,28.798937,-0.497957892,0.5401585,-0.9218736,0.3565945,0.4659265
vnz_15870,6.2775175,2.802477926,0.9011444,3.10991,0.0018714,0.0064731
vnz_15875,48.117628,0.400644743,0.4519934,0.8863951,0.3754047,0.4840623
vnz_15880,3708.9866,-0.903664514,0.3326296,-2.7167292,0.0065931,0.0187167
vnz_15885,13.314048,0.508127298,0.6465599,0.7858936,0.4319298,0.5415854
vnz_15890,336.79765,-0.456964318,0.4101975,-1.1140105,0.2652747,0.371292
vnz_15895,7.9301987,-0.625833419,0.891995,-0.7016109,0.4829218,0.5886834
vnz_15900,73.998015,0.917140438,0.4864582,1.8853426,0.0593836,0.1143569
vnz_15905,20.107348,-2.080916003,0.6985197,-2.9790371,0.0028916,0.0093229
vnz_15910,100.00265,-2.180883765,0.5944917,-3.6684849,0.000244,0.0011614
vnz_15915,73.750744,1.139757671,0.4411097,2.5838417,0.0097707,0.0260693
vnz_15920,75.466244,0.447607056,0.3507642,1.276091,0.2019234,0.3007004
vnz_15925,61.225775,0.345911579,0.4332009,0.7985015,0.4245795,0.534097
vnz_15930,27.251212,0.679778439,0.4765665,1.4264084,0.1537505,0.2423413
vnz_15935,29.406013,0.339779413,0.4788665,0.7095494,0.4779836,0.5838234
vnz_15940,41.014999,0.404088487,0.4300201,0.9396968,0.3473731,0.4567141
vnz_15945,9.1282368,2.601188737,0.8130142,3.1994382,0.001377,0.0049705
vnz_15950,27.357651,0.996029156,0.5214184,1.91023,0.0561036,0.1095739
vnz_15955,11.300286,1.206395129,0.7108026,1.6972296,0.0896533,0.1589264
vnz_15960,31.9333,0.816268057,0.4897107,1.6668371,0.0955468,0.1669292
vnz_15965,48.291011,0.093216585,0.4872514,0.1913111,0.8482819,0.8930304
vnz_15970,17.384369,1.853640388,0.5554499,3.3371877,0.0008463,0.0033507
vnz_15975,106.05955,0.062880262,0.3826658,0.1643216,0.869478,0.9074314
vnz_15980,42.815613,-1.137189205,0.5633671,-2.0185582,0.0435332,0.0893972
vnz_15985,38.844227,-1.310619346,0.6773099,-1.9350365,0.0529858,0.1047483
vnz_15995,23.629021,-1.098521838,0.8131104,-1.3510119,0.1766916,0.2696699
vnz_16000,23.267783,0.226474715,0.587266,0.3856424,0.6997615,0.7755936
vnz_16005,90.3668,-1.798393506,0.4826824,-3.725832,0.0001947,0.0009673
vnz_16010,103.68433,-1.796016711,0.427716,-4.1990871,2.68E-05,0.000173
vnz_16015,54.272629,0.506917058,0.4302245,1.1782618,0.2386922,0.3431055
vnz_16020,6.2788527,-0.342374897,0.9652486,-0.3547013,0.7228134,0.7943252
vnz_16025,40.531713,-0.405082863,0.5199856,-0.7790271,0.4359638,0.5448807
vnz_16030,28.027678,-1.618324674,0.673019,-2.4045749,0.0161913,0.0400647
vnz_16035,25.849571,-0.339055993,0.5565437,-0.6092172,0.5423805,0.6426532
vnz_16040,222.00316,1.094629714,0.425721,2.5712371,0.0101336,0.0269011
vnz_16045,1191.8407,-2.302256862,0.3056815,-7.5315554,5.01E-14,1.83E-12
vnz_16050,273.54126,-0.331486101,0.3667496,-0.9038485,0.3660758,0.474944
vnz_16055,225.86647,-2.776822588,0.3907563,-7.1062769,1.19E-12,3.47E-11
vnz_16060,94.456503,-1.053711038,0.4096709,-2.5720914,0.0101086,0.0268445
vnz_16065,20.263608,0.008409866,0.5819287,0.0144517,9.88E-01,9.92E-01
vnz_16070,421.90362,-0.206461664,0.4315326,-0.4784382,0.6323384,0.722367
vnz_16075,163.42679,1.726727927,0.4210806,4.1007066,4.12E-05,0.0002517
vnz_16080,102.75325,-1.619656468,0.3966847,-4.0829818,4.45E-05,0.0002686
vnz_16085,226.98118,-0.770101456,0.4300619,-1.790676,0.0733453,0.135435
vnz_16090,33.242719,-1.531431046,0.5493943,-2.7874901,0.0053118,0.0155717
vnz_16095,46.377296,-1.570742271,0.5403845,-2.9067123,0.0036525,0.0113393
vnz_16100,8.6938996,1.278647141,0.7696194,1.661402,0.0966327,0.1683073
vnz_16105,4.369225,2.838372823,1.150739,2.4665652,0.0136416,0.0345093
vnz_16110,7.7570775,2.935918504,0.8368309,3.5083772,0.0004508,0.0019692
vnz_16115,22.173592,-1.312033495,0.6095539,-2.1524486,0.031362,0.0680065
vnz_16120,81.936763,-2.335791575,0.4721861,-4.9467606,7.55E-07,7.58E-06
vnz_16125,373.04929,-3.286681949,0.40374,-8.1405906,3.93E-16,1.89E-14
vnz_16130,105.9443,-1.730979796,0.4027913,-4.2974608,1.73E-05,0.0001177
vnz_16135,39.856043,-0.570036814,0.4760394,-1.1974571,0.2311284,0.3345842
vnz_16140,7.4059892,-0.720736291,0.9344663,-0.7712812,0.4405403,0.5492458
vnz_16145,5.233528,0.991937942,0.9734969,1.018943,0.30823,0.4164781
vnz_16150,3.9149145,0.219394365,1.1152718,0.1967183,0.844048,0.8902569
vnz_16155,9.3075749,0.26534731,0.8018997,0.3308984,0.7407213,0.8102601
vnz_16160,33.041481,0.919519759,0.5410962,1.6993646,0.0892505,0.1583713
vnz_16165,11.228135,1.4988105,0.7384807,2.0295865,0.0423986,0.0874575
vnz_16170,35.377583,0.828554111,0.4384912,1.8895571,0.0588172,0.1135632
vnz_16175,15.815022,-0.07564319,0.6704901,-0.1128178,0.910175,0.9379365
vnz_16180,6.0228596,2.509997649,1.1376309,2.2063374,0.0273604,0.0613339
vnz_16190,11.375188,3.174506894,0.8169237,3.885928,0.0001019,0.0005487
vnz_16195,10.109189,0.724478243,0.7338816,0.9871868,0.3235511,0.432184
vnz_16200,22.617508,-0.014199193,0.5887592,-0.0241171,9.81E-01,0.987059
vnz_16205,13.427629,1.210784069,0.6951336,1.7418006,0.0815433,0.1473945
vnz_16210,29.381379,-0.391905454,0.5084366,-0.7708049,0.4408226,0.5494613
vnz_16215,34.256878,1.689926362,0.4469476,3.7810394,0.0001562,0.0007948
vnz_16220,8.3789847,2.92081857,0.7630004,3.8280694,0.0001292,0.0006731
vnz_16225,3.2533318,2.677039613,1.2238823,2.1873342,0.0287181,0.0634695
vnz_16230,761.4465,1.606315111,0.2576951,6.2333938,4.56E-10,8.62E-09
vnz_16235,198.97987,1.047883897,0.3586403,2.9218242,0.0034799,0.0108861
vnz_16240,3.1805015,0.507511261,1.2486848,0.4064366,0.6844218,0.7638803
vnz_16245,143.50093,-1.513097669,0.4943308,-3.0609013,0.0022067,0.0074338
vnz_16250,154.83983,-1.008144581,0.4285203,-2.3526179,0.0186418,0.0450387
vnz_16255,1.7797163,-0.214069658,1.4327235,-0.1494145,0.8812266,0.9151797
vnz_16260,4.0721057,2.111286368,1.1219168,1.8818565,0.0598555,0.1149777
vnz_16265,102.52504,-0.921793209,0.3918776,-2.3522478,0.0186603,0.0450639
vnz_16270,58.710301,0.835272085,0.3570776,2.3391895,0.0193256,0.0462358
vnz_16275,16.188174,1.321931012,0.6119669,2.1601348,0.0307622,0.0669226
vnz_16280,9.3009546,0.134793352,0.7764347,0.1736055,8.62E-01,9.02E-01
vnz_16285,10.311258,4.904410184,0.843748,5.812648,6.15E-09,9.49E-08
vnz_16295,240.32361,0.762327844,0.3117468,2.4453433,0.0144714,0.0362945
vnz_16300,535.1792,-0.891331355,0.3144693,-2.8343987,0.0045912,0.0137252
vnz_16305,56.482777,-0.304898125,0.7355797,-0.4145005,0.6785076,0.7601598
vnz_16310,2.9871991,4.368899163,1.4185532,3.0798276,0.0020712,0.007045
vnz_16315,2.5281483,3.59878536,1.5638916,2.3011732,0.0213818,0.0502572
vnz_16320,4.7988147,3.621974254,1.1213359,3.2300528,0.0012377,0.0045916
vnz_16325,24.423153,0.54368556,0.5279806,1.0297453,0.3031296,0.4109437
vnz_16330,103.43446,0.430261472,0.3388469,1.2697813,0.2041625,0.3035404
vnz_16335,160.90203,-2.832290347,0.5244692,-5.4002988,6.65E-08,8.40E-07
vnz_16340,47.943424,0.529420847,0.4587992,1.1539272,0.24853,0.3529069
vnz_16345,692.32129,0.077895475,0.4356694,0.1787949,8.58E-01,9.00E-01
vnz_16350,813.57412,-0.60503683,0.3238538,-1.8682409,0.0617285,0.1177334
vnz_16355,28.455502,0.613878431,0.4995727,1.228807,0.2191442,0.3198133
vnz_16360,3.3201029,2.202494644,1.1451422,1.9233372,0.0544377,0.1070153
vnz_16365,0.9803788,-0.075364052,1.6906835,-0.0445761,0.9644452,0.9761097
vnz_16370,1.4580721,0.641519302,1.624376,0.3949328,0.6928925,0.7704072
vnz_16375,4.287461,1.863992493,1.1193645,1.6652239,0.0958681,0.1673318
vnz_16380,5.4607933,1.695864097,0.9171759,1.8490065,0.0644569,0.1215831
vnz_16385,7.2371968,1.64133397,0.8127849,2.0193953,0.0434461,0.0892434
vnz_16390,8.1883796,0.628413433,0.8956588,0.7016215,0.4829152,0.5886834
vnz_16395,51.942471,-0.039476639,0.4477735,-0.0881621,9.30E-01,0.9512209
vnz_16400,26.660902,0.412884111,0.555802,0.7428619,0.4575653,0.5648803
vnz_16405,162.21074,-2.458081684,0.5140769,-4.7815448,1.74E-06,1.61E-05
vnz_16410,361.37416,-4.503158921,0.6599702,-6.823276,8.90E-12,2.24E-10
vnz_16415,75.016988,-0.849423388,0.4181521,-2.031374,0.0422171,0.0871807
vnz_16420,240.92544,-0.67882314,0.3242979,-2.0932085,0.0363305,0.0771448
vnz_16425,60.384443,-0.200170282,0.3938778,-0.5082041,0.6113102,0.7039388
vnz_16430,179.18598,-0.994731164,0.3486563,-2.8530419,0.0043303,0.0131094
vnz_16435,96.452538,-1.419199808,0.3477114,-4.0815447,4.47E-05,0.0002698
vnz_16440,137.35528,2.431602671,0.5042985,4.8217526,1.42E-06,1.34E-05
vnz_16445,75.700829,-1.647128115,0.4240085,-3.8846582,0.0001025,0.0005504
vnz_16450,38.171672,-0.337203925,0.4492315,-0.750624,0.452879,0.5604101
vnz_16455,68.00927,-1.759540805,0.4898329,-3.5921248,0.000328,0.0014946
vnz_16460,277.44862,-0.542028747,0.3328513,-1.6284413,0.1034314,0.1771734
vnz_16465,22.913821,0.411542057,0.6615413,0.6220958,0.5338789,0.6346221
vnz_16470,19.323091,0.02944531,0.5765453,0.051072,9.59E-01,9.72E-01
vnz_16475,30.819003,-0.354747247,0.5071429,-0.6995016,0.4842386,0.5896053
vnz_16480,139.14691,-0.778436705,0.4674428,-1.6653091,0.0958511,0.1673318
vnz_16485,78.288515,0.426742651,0.3694909,1.1549475,0.2481119,0.3525318
vnz_16490,123.53604,0.507866682,0.3873113,1.3112621,0.1897692,0.2858962
vnz_16495,1113.2836,-1.440395943,0.4496545,-3.2033394,0.0013584,0.0049182
vnz_16500,371.33527,-1.657456949,0.3157015,-5.250077,1.52E-07,1.77E-06
vnz_16505,118.2322,-0.669986033,0.3848827,-1.7407539,0.0817267,0.1476535
vnz_16510,59.357032,-0.964014927,0.5165882,-1.8661189,0.0620247,0.1180538
vnz_16515,9.1848044,-0.235177186,0.8125789,-0.2894207,0.7722594,0.8366807
vnz_16520,3.5111698,1.564946792,1.1350702,1.3787225,0.1679803,0.2585922
vnz_16525,29.20897,-0.543124382,0.6036448,-0.8997417,0.3682577,0.4771863
vnz_16530,13.217116,-0.27483123,0.7689547,-0.3574088,0.7207858,0.7929289
vnz_16535,71.543396,1.290724043,0.3575336,3.6100781,0.0003061,0.0014124
vnz_16540,5.6308168,1.959143272,0.9152702,2.140508,0.0323137,0.0697299
vnz_16545,54.905496,0.872331422,0.5219716,1.671224,0.0946774,0.1658561
vnz_16550,28.831936,3.110040998,0.6681332,4.6548217,3.24E-06,2.78E-05
vnz_16555,26.171303,1.159640015,0.5011372,2.314017,0.0206668,0.0488431
vnz_16560,256.93729,2.157539959,0.3369955,6.4022814,1.53E-10,3.09E-09
vnz_16565,14.271355,0.279617826,0.6515023,0.4291893,0.6677855,0.7526128
vnz_16570,35.570353,-0.583426699,0.5331415,-1.0943188,0.2738152,0.3804497
vnz_16575,11.666976,0.831398545,0.7263841,1.1445715,0.2523867,0.3572123
vnz_16580,23.842261,-0.44939949,0.6230791,-0.7212559,0.4707521,0.577079
vnz_16585,104.04745,0.532662321,0.3674755,1.4495177,0.1471931,0.2343632
vnz_16590,64.994586,0.42968124,0.3867873,1.1108981,0.2666122,0.3728319
vnz_16595,24.736613,-0.482417514,0.6431818,-0.7500484,0.4532255,0.5604239
vnz_16600,15.836537,-0.901714911,0.6549797,-1.3767066,0.168603,0.2593675
vnz_16605,68.327646,-2.154463876,0.3987872,-5.4025399,6.57E-08,8.31E-07
vnz_16610,715.04792,-2.942592894,0.3159643,-9.3130542,1.24E-20,1.09E-18
vnz_16615,95.677687,-0.41777775,0.3482525,-1.1996405,0.230279,0.3338796
vnz_16620,190.28124,0.84784973,0.3889876,2.179632,0.0292847,0.0644317
vnz_16625,68.011418,-0.396963511,0.4575686,-0.8675496,0.3856409,0.4949215
vnz_16630,152.152,-2.22617061,0.4219407,-5.2760269,1.32E-07,1.57E-06
vnz_16635,58.451111,-0.288896688,0.4577743,-0.6310897,0.5279818,0.6296451
vnz_16645,31.287125,-0.547057134,0.5109753,-1.0706136,0.2843432,0.3911723
vnz_16650,8.8691343,0.715845557,0.7759726,0.9225139,0.3562606,0.4657381
vnz_16655,5.7422557,1.909766095,0.9888482,1.9313036,0.0534455,0.1054025
vnz_16660,9.6793586,0.107187687,0.7216363,0.1485342,8.82E-01,9.16E-01
vnz_16665,18.520066,0.706245016,0.702759,1.0049605,0.3149159,0.4231826
vnz_16670,6.2200578,-0.000456437,0.8833681,-0.0005167,1.00E+00,1.00E+00
vnz_16675,90.117706,-1.186212228,0.4581937,-2.5888879,0.0096286,0.0257463
vnz_16680,23.308046,-1.2437256,0.6512039,-1.9098865,0.0561478,0.1096163
vnz_16685,4.1862633,3.953366977,1.1745072,3.3659793,0.0007627,0.0030861
vnz_16690,63.987249,-1.370938756,0.4673685,-2.9333142,0.0033536,0.0105585
vnz_16695,600.57626,0.930795096,0.4155084,2.2401355,0.0250821,0.0572199
vnz_16700,51.585114,-0.751038326,0.4267483,-1.7599094,0.0784232,0.142983
vnz_16705,9.0108324,1.88962351,0.7556422,2.5006855,0.0123953,0.0319158
vnz_16710,11.075594,1.283680115,0.7804227,1.6448523,0.1000003,0.1729455
vnz_16715,853.10558,-0.809759652,0.3675269,-2.2032661,0.027576,0.0616484
vnz_16720,21.033739,1.851788527,0.5366956,3.4503518,0.0005599,0.0023735
vnz_16725,21.659512,1.023684403,0.5042497,2.0301139,0.042345,0.0873713
vnz_16730,9.652196,1.395934874,0.8037248,1.736832,0.0824168,0.1485722
vnz_16735,6.9079136,4.103059241,0.8575165,4.7848167,1.71E-06,1.59E-05
vnz_16740,9.0228496,4.203320075,0.8940329,4.7015271,2.58E-06,2.26E-05
vnz_16745,15.935511,0.785850412,0.5862526,1.3404639,0.1800946,0.2736724
vnz_16750,16.189681,0.784549947,0.6078877,1.2906165,0.1968367,0.2943158
vnz_16755,44.338865,0.490452157,0.39875,1.2299742,0.2187068,0.3194187
vnz_16760,99.505057,0.011913781,0.4267542,0.0279172,0.9777282,0.9851817
vnz_16765,18.605786,0.541697816,0.553253,0.9791141,0.3275236,0.4362243
vnz_16770,123.77474,1.196110461,0.4253453,2.8120926,0.004922,0.0145859
vnz_16775,83.566602,-0.144997705,0.3735591,-0.388152,0.6979036,0.7741169
vnz_16780,19.259209,0.010492158,0.5567256,0.0188462,9.85E-01,9.90E-01
vnz_16785,109.4299,-0.576653771,0.3447249,-1.6727943,0.0943678,0.1654582
vnz_16790,5.3794973,1.379613905,1.0128889,1.3620585,0.1731794,0.2651889
vnz_16795,13.31464,1.078161273,0.7186427,1.5002743,0.1335434,0.2173289
vnz_16800,422.33694,1.680935529,0.4096686,4.1031596,4.08E-05,0.0002495
vnz_16805,38.638586,1.786038066,0.4659244,3.8333216,0.0001264,0.0006593
vnz_16810,57.461976,1.593174479,0.5433823,2.9319585,0.0033683,0.0105911
vnz_16815,1004.8187,-2.543842021,0.3669131,-6.9330912,4.12E-12,1.10E-10
vnz_16820,64.159809,-0.364408999,0.5207175,-0.6998209,0.4840391,0.5894599
vnz_16825,52.208929,-1.451243601,0.5104159,-2.8432573,0.0044655,0.013422
vnz_16830,92.987446,0.260597479,0.4399149,0.5923815,0.5535951,0.6521836
vnz_16835,97.950094,-1.746007931,0.3972174,-4.3955981,1.10E-05,8.07E-05
vnz_16840,173.42399,-2.234557052,0.3652376,-6.1180921,9.47E-10,1.69E-08
vnz_16845,5.0053051,3.548242169,1.1997127,2.9575765,0.0031007,0.0098846
vnz_16850,32.794218,-0.083059873,0.4897102,-0.1696103,8.65E-01,9.04E-01
vnz_16855,318.08725,-0.807158081,0.3578456,-2.255604,0.0240954,0.0553286
vnz_16860,286.7678,-1.217466329,0.2947197,-4.1309299,3.61E-05,0.0002238
vnz_16865,24.403792,0.513375304,0.5278904,0.9725035,0.3308001,0.4396227
vnz_16870,671.08867,-1.604611212,0.4554278,-3.5233055,0.0004262,0.0018782
vnz_16875,30.014385,-0.918156408,0.559699,-1.6404466,0.1009123,0.1741956
vnz_16880,10.870099,1.271050105,0.743546,1.7094439,0.0873688,0.1558584
vnz_16885,133.95859,0.322143468,0.4562003,0.7061449,0.480098,0.5859201
vnz_16890,571.73343,0.232606882,0.4223651,0.5507247,0.5818224,0.6780408
vnz_16895,323.94206,-0.632885736,0.4189919,-1.5104963,0.1309168,0.2138579
vnz_16900,1539.75,-1.418663801,0.3121462,-4.5448693,5.50E-06,4.40E-05
vnz_16905,21.528356,-0.16610486,0.681597,-0.2436995,8.07E-01,0.8631386
vnz_16910,153.44297,-0.32745402,0.3419118,-0.957715,0.3382065,0.4468962
vnz_16915,179.68926,-4.122026963,0.4368284,-9.4362611,3.86E-21,3.84E-19
vnz_16920,116.85316,-0.142730048,0.402483,-0.3546238,0.7228714,0.7943252
vnz_16925,87.684438,-0.699001697,0.4301493,-1.6250212,0.104158,0.1782523
vnz_16930,143.11148,-0.393083314,0.3617833,-1.086516,0.2772507,0.3844961
vnz_16935,3.1576634,4.47007501,1.3001588,3.4380991,0.0005858,0.0024665
vnz_16940,3.6768304,1.190414443,1.0545072,1.1288822,0.2589475,0.3641187
vnz_16945,18.220459,1.201538475,0.5384941,2.2312935,0.0256617,0.0583069
vnz_16950,2.4102707,2.430100806,1.5386976,1.5793231,0.114262,0.1919986
vnz_16955,18.260029,1.688316261,0.60631,2.784576,0.0053598,0.0156749
vnz_16960,2.5580418,3.075787961,1.2383386,2.4838021,0.0129988,0.0331566
vnz_16965,6.1331223,2.775837378,0.8346634,3.3256966,0.000882,0.0034769
vnz_16970,1.6336828,1.592992279,1.4839228,1.0735008,0.2830465,0.3898905
vnz_16975,4.4219769,3.984154397,1.1133066,3.5786676,0.0003454,0.0015631
vnz_16980,6.7732669,1.388346053,0.95259,1.4574435,0.144994,0.2317638
vnz_16985,6.3845447,-0.161571647,1.0249991,-0.157631,8.75E-01,0.9108655
vnz_16990,30.998975,-1.070514594,0.6081731,-1.7602135,0.0783716,0.1429244
vnz_16995,78.147678,-2.397836394,0.5934624,-4.0404187,5.34E-05,0.0003128
vnz_17000,34.02753,-1.83283536,0.7393758,-2.4788957,0.013179,0.0335276
vnz_17005,5.2097802,1.376500323,0.9244615,1.4889752,0.1364939,0.2209101
vnz_17010,2.3110438,1.550443373,1.2833296,1.2081412,0.2269929,0.3297645
vnz_17015,4.9409618,4.065181533,1.1050101,3.6788635,0.0002343,0.001124
vnz_17020,15.542346,1.508230025,0.6377904,2.3647736,0.0180411,0.0438609
vnz_17025,4.3524074,1.395972564,0.9869104,1.4144876,0.1572188,0.24607
vnz_17030,5.8199033,1.507298187,0.9288392,1.6227762,0.1046373,0.1789477
vnz_17035,6.1572262,2.456545587,0.8638291,2.8437864,0.0044581,0.0134107
vnz_17040,7.1360304,1.605742409,0.8072317,1.9891965,0.0466795,0.0943436
vnz_17045,5.1977936,1.15467569,0.9226611,1.2514625,0.2107658,0.3105401
vnz_17050,3.8139118,2.175547075,1.0382267,2.0954452,0.0361314,0.0768106
vnz_17055,177.2716,-1.187063667,0.5286886,-2.2452983,0.024749,0.0565999
vnz_17060,18.010773,0.18083709,0.9004352,0.200833,0.8408292,0.8877227
vnz_17065,3.3563455,-0.265817182,1.2496489,-0.2127135,0.8315504,0.880198
vnz_17070,2.3543241,-0.212699271,1.5034422,-0.1414749,8.87E-01,0.9198983
vnz_17075,55.047611,0.668637444,0.3635193,1.839345,0.0658645,0.1237947
vnz_17080,53.405881,-1.672127077,0.6790533,-2.4624387,0.0137996,0.0348491
vnz_17085,11.073687,0.995544544,0.8546966,1.1647929,0.2441029,0.3483669
vnz_17090,7.4696119,1.986830762,0.8959205,2.2176419,0.0265793,0.0598379
vnz_17095,5.7810101,2.208700073,1.0818066,2.0416774,0.0411835,0.0854779
vnz_17100,6.0742636,1.239510142,0.9317149,1.3303535,0.1834018,0.2775991
vnz_17105,10.600737,1.233834604,0.7318982,1.6858008,0.0918342,0.1620997
vnz_17110,4.3812957,4.063220135,1.1045575,3.6785956,0.0002345,0.0011241
vnz_17115,2.9479125,0.581735565,1.1766126,0.4944155,0.6210127,0.7123268
vnz_17120,12.810959,0.151467924,0.6778549,0.2234518,0.8231839,0.8735889
vnz_17125,70.121456,-0.491045435,0.4165944,-1.1787135,0.2385123,0.3429807
vnz_17130,25.898532,0.046416034,0.5263977,0.0881767,9.30E-01,9.51E-01
vnz_17135,47.863585,-0.799736973,0.4333703,-1.8453895,0.0649809,0.1224148
vnz_17140,23.521058,-0.382466865,0.5653204,-0.6765489,0.4986922,0.6034294
vnz_17145,7.435092,1.444485495,0.853885,1.6916629,0.0907103,0.1604589
vnz_17150,5.199709,2.808003479,1.1220348,2.5025994,0.0123285,0.0317771
vnz_17155,26.128871,-0.526178569,0.5610327,-0.937875,0.3483086,0.4575061
vnz_17160,259.45708,-2.413981013,0.3507273,-6.8827855,5.87E-12,1.54E-10
vnz_17165,5.6484952,2.881463479,0.9873423,2.9184038,0.0035183,0.0109835
vnz_17170,3.475661,2.550127454,1.2310741,2.0714655,0.0383153,0.0806154
vnz_17175,5.1148776,2.53017133,0.9727048,2.6011707,0.0092906,0.0249968
vnz_17180,5.101347,4.942950805,1.2221343,4.0445234,5.24E-05,0.0003089
vnz_17185,6.7982357,3.187034902,1.0056653,3.1690811,0.0015292,0.0054323
vnz_17190,2.3446151,3.534726867,1.5943118,2.2170863,0.0266172,0.059905
vnz_17195,4.9517897,4.193230632,1.0588902,3.9600242,7.49E-05,0.0004206
vnz_17200,5.2566431,3.438013577,1.1960807,2.8743993,0.004048,0.0123638
vnz_17205,4.1108355,2.733876244,1.0359576,2.6389846,0.0083155,0.0228319
vnz_17210,6.014115,4.276159438,1.1871431,3.602059,0.0003157,0.0014458
vnz_17215,0.8313096,2.784575997,1.7313878,1.6082913,0.1077714,0.1833707
vnz_17220,6.1963182,3.651813581,0.899235,4.0610223,4.89E-05,0.0002899
vnz_17225,7.4089684,3.024147288,0.8809743,3.4327305,0.0005975,0.0025073
vnz_17230,6.2546741,1.56119331,1.0400774,1.5010357,0.1333463,0.2171522
vnz_17235,2.0111929,2.050985954,1.4475991,1.416819,0.1565358,0.2454041
vnz_17240,29.334112,-2.056756531,0.5966864,-3.4469642,0.0005669,0.0023993
vnz_17245,49.162557,-1.067242852,0.4677796,-2.2815081,0.0225184,0.0524097
vnz_17250,45.322943,-0.74284782,0.431336,-1.7222021,0.0850329,0.1523558
vnz_17255,386.52902,-0.031755409,0.2645343,-0.1200427,9.04E-01,9.33E-01
vnz_17260,10.988403,0.664901082,0.7410736,0.8972132,0.3696051,0.4786796
vnz_17265,86.554457,-1.159071191,0.3895939,-2.9750755,0.0029292,0.0094071
vnz_17270,1.5872883,2.489838104,1.6814126,1.4808014,0.1386595,0.2237757
vnz_17275,9.0060423,0.118777965,0.7926904,0.1498416,8.81E-01,9.15E-01
vnz_17280,14.802273,0.964473782,0.6921539,1.3934383,0.1634873,0.2534036
vnz_17285,4.0783022,2.027640085,1.0946349,1.8523438,0.0639765,0.1208724
vnz_17290,8.8855805,2.395580353,0.8371665,2.8615338,0.004216,0.0128026
vnz_17295,28.1847,-1.068995626,0.7430849,-1.4385914,0.1502663,0.2380724
vnz_17300,5.7004637,4.070411966,0.9756027,4.1722026,3.02E-05,0.0001913
vnz_17305,1.0866034,3.032097769,1.7750024,1.7082217,0.0875952,0.1560445
vnz_17310,7.2169274,3.354870648,0.9430466,3.5574812,0.0003744,0.0016741
vnz_17315,355.42394,-1.194251861,0.3132768,-3.8121301,0.0001378,0.0007125
vnz_17320,12.479085,1.632134265,0.809625,2.0159138,0.043809,0.0897499
vnz_17325,15.959102,1.306994324,0.6695674,1.9519982,0.0509384,0.1013538
vnz_17330,42.521871,-0.478815463,0.5294989,-0.9042803,0.3658468,0.4748142
vnz_17335,1055.952,1.671126282,0.350436,4.7687054,1.85E-06,1.69E-05
vnz_17340,11.830157,1.863873759,0.6794393,2.7432528,0.0060834,0.0174515
vnz_17345,117.95465,2.182598295,0.4256277,5.1279523,2.93E-07,3.20E-06
vnz_17350,27.422602,1.35505053,0.4966641,2.7283036,0.0063661,0.0181705
vnz_17355,23.969385,-0.136821823,0.5385986,-0.254033,7.99E-01,0.8569574
vnz_17360,46.296875,0.476729915,0.5114733,0.9320719,0.3512994,0.4606426
vnz_17365,20.80014,0.493518527,0.6036355,0.817577,0.4135987,0.52266
vnz_17370,13.360339,1.711548348,0.6570778,2.604788,0.0091931,0.0247888
vnz_17375,6.6079909,1.274044293,0.9202718,1.3844218,0.1662293,0.256545
vnz_17380,4.4418863,1.418706152,0.9954459,1.4251966,0.1541004,0.242685
vnz_17385,107.53387,0.445638161,0.4530802,0.9835745,0.3253247,0.4338449
vnz_17390,96.622091,-0.444239552,0.4426512,-1.0035882,0.3155771,0.4237619
vnz_17395,141.56235,0.907417743,0.3656152,2.4818926,0.0130687,0.0333118
vnz_17400,215.58546,1.142946126,0.3792962,3.0133339,0.0025839,0.0084683
vnz_17405,6.6824562,2.651511978,0.9861739,2.6886859,0.0071734,0.0201237
vnz_17410,175.91419,1.289123466,0.3599595,3.5813012,0.0003419,0.0015495
vnz_17415,5.8053677,0.941088375,1.034577,0.9096359,0.3630146,0.4719591
vnz_17420,5.2247074,3.377001647,0.9875199,3.4196795,0.0006269,0.0026084
vnz_17425,9.0715987,1.044777608,0.748163,1.3964572,0.1625769,0.252524
vnz_17430,7.805795,0.931140001,0.7819463,1.1907979,0.2337329,0.3375582
vnz_17435,205.59126,-4.085268543,0.3853812,-10.60059,2.96E-26,5.32E-24
vnz_17440,137.23778,-4.162301648,0.4457869,-9.3369767,9.91E-21,8.90E-19
vnz_17445,50.641341,-2.092084359,0.5697865,-3.671699,0.0002409,0.0011507
vnz_17450,142.27641,0.893505923,0.3850019,2.3207834,0.0202985,0.0481878
